MSN,YYYYMM,Value,Column_Order,Description,Unit
CLEIBUS,202003,548.033,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202004,446.708,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202005,506.41,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202006,691.529,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202007,940.712,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202008,953.07,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202009,730.981,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202010,639.838,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202011,647.978,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202012,822.096,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202013,8229.283,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202101,856.05,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202102,907.999,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202103,653.738,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202104,569.289,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202105,675.256,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202106,909.202,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202107,1067.796,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202108,1065.542,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202109,840.796,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202110,674.593,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202111,622.184,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202112,655.228,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202113,9497.672,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202201,917.143,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202202,752.869,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202203,648.292,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202204,582.771,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202205,662.678,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202206,785.822,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202207,931.257,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202208,910.832,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202209,702.993,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202210,592.964,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202211,610.805,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202212,787.066,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202213,8885.491,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202301,665.743,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202302,503.541,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202303,538.263,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202304,428.614,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202305,477.447,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202306,628.493,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202307,832.524,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202308,822.695,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202309,641.565,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202310,554.353,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202311,553.716,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202312,600.367,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202313,7247.322,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202401,797.955,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202402,488.912,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202403,421.359,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202404,399.917,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202405,492.321,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202406,647.334,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202407,760.528,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202408,740.349,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202409,591.977,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202410,513.167,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202411,494.908,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202412,665.54,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202413,7014.268,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202501,863.101,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202502,661.92,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202503,526.594,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202504,485.985,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202505,524.884,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202506,687.092,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202507,848.27,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202508,746.453,1,Coal Consumed by the Electric Power Sector,Trillion Btu
CLEIBUS,202509,628.644,1,Coal Consumed by the Electric Power Sector,Trillion Btu
