MSN,YYYYMM,Value,Column_Order,Description,Unit
SOEGBUS,200506,0.302,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200507,0.247,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200508,0.259,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200509,0.208,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200510,0.129,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200511,0.044,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200512,0.01,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200513,1.878,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200601,0.044,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200602,0.067,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200603,0.114,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200604,0.178,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200605,0.241,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200606,0.238,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200607,0.21,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200608,0.283,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200609,0.184,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200610,0.11,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200611,0.054,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200612,0.009,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200613,1.732,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200701,0.044,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200702,0.066,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200703,0.165,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200704,0.186,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200705,0.287,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200706,0.288,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200707,0.293,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200708,0.256,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200709,0.233,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200710,0.168,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200711,0.083,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200712,0.018,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200713,2.087,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200801,0.056,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200802,0.122,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200803,0.255,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200804,0.321,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200805,0.337,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200806,0.437,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200807,0.378,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200808,0.359,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200809,0.316,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200810,0.206,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200811,0.098,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200812,0.064,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200813,2.949,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200901,0.025,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200902,0.104,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200903,0.266,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200904,0.339,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200905,0.377,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200906,0.353,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200907,0.413,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200908,0.397,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200909,0.324,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200910,0.232,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200911,0.138,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200912,0.072,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,200913,3.041,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201001,0.034,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201002,0.112,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201003,0.259,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201004,0.382,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201005,0.522,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201006,0.597,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201007,0.548,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201008,0.531,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201009,0.467,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201010,0.256,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201011,0.26,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201012,0.146,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201013,4.114,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201101,0.127,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201102,0.276,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201103,0.397,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201104,0.53,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201105,0.616,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201106,0.718,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201107,0.616,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201108,0.743,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201109,0.605,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201110,0.516,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201111,0.352,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201112,0.398,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201113,5.893,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201201,0.311,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201202,0.44,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201203,0.755,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201204,1.04,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201205,1.519,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201206,1.733,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201207,1.677,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201208,1.518,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201209,1.498,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201210,1.416,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201211,1.144,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201212,1.156,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201213,14.208,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201301,1.023,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201302,1.422,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201303,2.035,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201304,2.183,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201305,2.469,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201306,2.864,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201307,2.728,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201308,3.117,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201309,3.128,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201310,3.257,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201311,2.725,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201312,2.817,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201313,29.768,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201401,2.505,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201402,2.777,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201403,4.389,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201404,4.957,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201405,5.835,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201406,6.424,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201407,5.965,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201408,6.274,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201409,6.126,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201410,5.732,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201411,4.609,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201412,3.449,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201413,59.042,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201501,3.87,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201502,4.979,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201503,6.951,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201504,7.977,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201505,8.38,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201506,8.571,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201507,8.801,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201508,9.006,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201509,7.43,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201510,6.399,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201511,5.806,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201512,5.272,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201513,83.442,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201601,4.975,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201602,7.508,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201603,8.771,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201604,9.66,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201605,11.516,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201606,11.661,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201607,13.261,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201608,13.335,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201609,12.229,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201610,10.736,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201611,9.313,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201612,8.151,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201613,121.117,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201701,7.842,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201702,9.27,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201703,15.233,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201704,16.56,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201705,19.534,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201706,20.65,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201707,18.797,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201708,18.12,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201709,17.082,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201710,15.716,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201711,10.83,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201712,10.258,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201713,179.893,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201801,11.218,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201802,13.18,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201803,17.091,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201804,20.48,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201805,23.16,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201806,25.07,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201807,22.831,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201808,22.634,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201809,20.168,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201810,16.808,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201811,12.662,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201812,10.518,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201813,215.819,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201901,12.099,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201902,12.957,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201903,19.93,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201904,22.827,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201905,24.21,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201906,26.948,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201907,27.477,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201908,26.623,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201909,23.044,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201910,20.609,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201911,14.75,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201912,11.681,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,201913,243.155,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202001,15.091,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202002,18.829,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202003,21.486,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202004,26.813,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202005,32.672,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202006,32.672,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202007,35.92,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202008,31.547,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202009,26.18,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202010,24.001,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202011,19.532,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202012,17.258,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202013,302.001,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202101,18.845,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202102,21.473,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202103,31.503,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202104,36.911,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202105,42.231,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202106,41.351,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202107,41.332,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202108,40.57,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202109,38.025,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202110,31.427,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202111,26.43,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202112,20.657,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202113,390.754,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202201,26.52,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202202,30.603,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202203,39.639,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202204,45.42,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202205,51.254,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202206,54.406,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202207,53.438,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202208,49.142,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202209,45.035,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202210,40.485,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202211,28.473,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202212,22.979,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202213,487.394,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202301,26.486,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202302,32,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202303,41.413,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202304,51.045,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202305,58.601,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202306,60.504,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202307,64.105,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202308,60.216,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202309,52.885,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202310,47.935,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202311,35.444,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202312,30.947,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202313,561.58,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202401,32.541,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202402,42.562,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202403,54.346,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202404,65.281,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202405,75.9,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202406,83.013,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202407,83.114,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202408,82.601,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202409,69.735,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202410,67.347,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202411,47.016,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202412,42.825,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202413,746.281,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202501,52.394,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202502,55.776,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202503,78.66,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202504,90.586,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202505,100.634,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202506,107.829,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202507,112.664,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202508,106.984,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
SOEGBUS,202509,94.771,8,Solar Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,194913,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195013,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195113,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195213,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195313,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195413,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195513,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195613,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195713,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195813,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,195913,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196013,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196113,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196213,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196313,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196413,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196513,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196613,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196713,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196813,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,196913,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197013,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197113,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197213,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197301,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197302,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197303,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197304,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197305,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197306,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197307,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197308,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197309,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197310,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197311,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197312,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197313,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
WYEGBUS,197401,Not Available,9,Wind Energy Consumed by the Electric Power Sector,Trillion Btu
